Observation ID,Date,Plot No,Rep,Species,PAW Trt,Irrigated After,TQ,NDVI Scan,NDRE Scan,FvFm,Absorptivity,Gmax,Percent Cover,Mean VWC,Min VWC,VWC at 7 AM,Suction Mean VWC,Suction Min VWC,Suction VWC at 7 AM
1288,09/20/22,104,2,KBG,75,Yes,NA,NA,NA,0.694,0.872,60.5,NA,0.336302083,0.322,0.332,,,
1289,09/20/22,303,2,CBG,75,Yes,NA,NA,NA,0.702,0.871,74,NA,0.33515625,0.328,0.333,,,
1290,09/20/22,305,3,KBG,75,Yes,NA,NA,NA,0.703,0.885,69,NA,0.337895833,0.325,0.332,,,
1291,09/20/22,401,1,KBG,60,Yes,NA,NA,NA,0.696,0.847,139,NA,0.27678125,0.26,0.269,,,
1292,09/20/22,405,3,CBG,60,Yes,NA,NA,NA,0.718,0.896,71.5,NA,0.269708333,0.264,0.272,,,
1293,09/20/22,505,3,CBG,75,Yes,NA,NA,NA,0.725,0.906,61.5,NA,0.3313125,0.324,0.329,,,
1294,09/21/22,101,1,CBG,15,No,3,0.5276,0.1924,0.594,0.62,163,4.437464959,0.136666667,0.134,0.134,,,
1295,09/21/22,102,1,CBG,60,No,6,0.7439,0.2871,0.694,0.807,73,76.29713977,0.282541667,0.28,0.282,,,
1296,09/21/22,103,2,CBG,15,No,3,0.5503,0.2006,0.678,0.771,138,17.51886251,0.137635417,0.135,0.135,,,
1297,09/21/22,104,2,KBG,75,No,8,0.808,0.323,0.701,0.88,55.5,93.31550923,0.353208333,0.339,0.36,,,
1298,09/21/22,105,3,CBG,15,Yes,4,0.6882,0.2576,0.694,0.799,92,45.01635904,0.1061875,0.103,0.103,,,
1299,09/21/22,106,3,KBG,45,No,7,0.8035,0.3364,0.681,0.838,63,88.96220129,0.226895833,0.222,0.229,,,
1300,09/21/22,201,1,CBG,30,No,4,0.5779,0.2163,0.633,0.669,115,18.68453387,0.168625,0.165,0.167,,,
1301,09/21/22,202,1,CBG,45,No,6,0.7896,0.3113,0.71,0.868,69,74.33227564,0.221177083,0.217,0.222,,,
1302,09/21/22,203,2,KBG,45,No,7,0.7932,0.3169,0.705,0.881,92.5,80.56714574,0.225,0.221,0.227,,,
1303,09/21/22,204,2,CBG,45,Yes,6,0.7916,0.3177,0.71,0.86,103,85.58406787,0.236,0.218,0.218,,,
1304,09/21/22,205,3,CBG,45,No,6,0.7228,0.2728,0.709,0.867,94,87.4267632,0.236916667,0.229,0.24,,,
1305,09/21/22,206,3,KBG,30,No,6,0.7588,0.3006,0.672,0.829,89,79.9122142,0.166760417,0.162,0.167,,,
1306,09/21/22,301,1,KBG,75,Yes,7,0.7574,0.3104,0.704,0.85,65,77.49742353,0.355885417,0.331,0.332,,,
1307,09/21/22,302,1,KBG,45,No,7,0.7703,0.303,0.687,0.846,86.5,75.77850979,0.233802083,0.23,0.235,,,
1308,09/21/22,303,2,CBG,75,No,8,0.8248,0.3374,0.72,0.896,82.5,95.50254206,0.349177083,0.343,0.352,,,
1309,09/21/22,304,2,CBG,30,No,5,0.7581,0.3027,0.688,0.789,128.5,67.62750682,0.180114583,0.179,0.181,,,
1310,09/21/22,305,3,KBG,75,No,7,0.825,0.3417,0.691,0.878,54.5,91.10185843,0.36196875,0.349,0.368,,,
1311,09/21/22,306,3,KBG,60,No,7,0.7921,0.3222,0.68,0.848,85,85.49661575,0.293,0.286,0.296,,,
1312,09/21/22,401,1,KBG,60,No,6,0.7529,0.3049,0.706,0.856,79.5,75.19539604,0.333354167,0.318,0.34,,,
1313,09/21/22,402,1,KBG,15,No,5,0.6605,0.2554,0.67,0.796,131.5,55.0515241,0.14253125,0.141,0.141,,,
1314,09/21/22,403,2,KBG,30,No,7,0.8129,0.3467,0.695,0.87,94.5,89.26612868,0.170364583,0.166,0.171,,,
1315,09/21/22,404,2,CBG,60,No,7,0.856,0.3924,0.705,0.854,100,95.60222913,0.283052083,0.281,0.284,,,
1316,09/21/22,405,3,CBG,60,Yes,8,0.83,0.3198,0.717,0.892,61.5,97.04201212,0.277927083,0.268,0.27,,,
1317,09/21/22,406,3,KBG,15,No,6,0.7403,0.2978,0.667,0.822,117.5,74.59706507,0.134229167,0.132,0.132,,,
1318,09/21/22,501,1,KBG,30,No,5,0.6949,0.2751,0.692,0.801,151,53.93404873,0.16828125,0.166,0.166,,,
1319,09/21/22,502,1,CBG,75,No,9,0.8441,0.3621,0.72,0.893,70.5,97.06801835,0.343229167,0.339,0.344,,,
1320,09/21/22,503,2,KBG,60,No,7,0.8232,0.3605,0.696,0.875,81.5,90.98615469,0.282697917,0.276,0.287,,,
1321,09/21/22,504,2,KBG,15,No,6,0.7175,0.2916,0.682,0.839,131.5,78.34040493,0.139010417,0.137,0.137,,,
1322,09/21/22,505,3,CBG,75,No,9,0.8614,0.3649,0.725,0.904,55,98.62116237,0.342385417,0.331,0.346,,,
1323,09/21/22,506,3,CBG,30,No,7,0.8174,0.329,0.703,0.865,102,93.86449719,0.168270833,0.166,0.167,,,
1324,09/22/22,102,1,CBG,60,Yes,NA,NA,NA,0.681,0.826,92,NA,0.2888125,0.278,0.279,,,
1325,09/22/22,104,2,KBG,75,Yes,NA,NA,NA,0.695,0.887,62,NA,0.352145833,0.335,0.336,,,
1326,09/22/22,106,3,KBG,45,Yes,NA,NA,NA,0.655,0.832,78.5,NA,0.236875,0.22,0.221,,,
1327,09/22/22,202,1,CBG,45,Yes,NA,NA,NA,0.694,0.863,97,NA,0.222520833,0.218,0.218,,,
1328,09/22/22,203,2,KBG,45,Yes,NA,NA,NA,0.686,0.865,93,NA,0.246666667,0.221,0.221,,,
1329,09/22/22,206,3,KBG,30,Yes,NA,NA,NA,0.66,0.84,98,NA,0.16728125,0.161,0.161,,,
1330,09/22/22,502,1,CBG,75,Yes,NA,NA,NA,0.722,0.906,98,NA,0.358770833,0.334,0.335,,,
1331,09/22/22,503,2,KBG,60,Yes,NA,NA,NA,0.694,0.884,75.5,NA,0.307708333,0.274,0.274,,,
1332,09/22/22,505,3,CBG,75,Yes,NA,NA,NA,0.724,0.906,65,NA,0.337875,0.327,0.328,,,
1333,09/23/22,101,1,CBG,15,No,3,0.4782,0.1801,NA,NA,154.5,4.273662558,0.131572917,0.13,0.131,,,
1334,09/23/22,102,1,CBG,60,No,6,0.7419,0.2852,NA,NA,72,74.69356827,0.294416667,0.293,0.293,,,
1335,09/23/22,103,2,CBG,15,No,3,0.6431,0.2436,NA,NA,136.5,13.01256898,0.135270833,0.134,0.134,,,
1336,09/23/22,104,2,KBG,75,No,8,0.8065,0.3244,NA,NA,58,93.31680919,0.355645833,0.352,0.354,,,
1337,09/23/22,105,3,CBG,15,No,4,0.7025,0.2692,NA,NA,104,34.57171925,0.111885417,0.111,0.111,,,
1338,09/23/22,106,3,KBG,45,No,7,0.7868,0.3238,NA,NA,58,87.11997867,0.258708333,0.254,0.255,,,
1339,09/23/22,201,1,CBG,30,Yes,4,0.5516,0.2144,NA,NA,121,10.82083682,0.1626875,0.16,0.161,,,
1340,09/23/22,202,1,CBG,45,No,6,0.7816,0.3061,NA,NA,79.5,87.45395816,0.22846875,0.225,0.226,,,
1341,09/23/22,203,2,KBG,45,No,7,0.7814,0.3198,NA,NA,72,85.52335886,0.27321875,0.269,0.269,,,
1342,09/23/22,204,2,CBG,45,No,6,0.7608,0.3036,NA,NA,73,78.84499947,0.242229167,0.241,0.241,,,
1343,09/23/22,205,3,CBG,45,Yes,6,0.7716,0.3068,NA,NA,102,62.02516299,0.230052083,0.219,0.22,,,
1344,09/23/22,206,3,KBG,30,No,6,0.755,0.3022,NA,NA,85.5,77.50580726,0.177072917,0.173,0.175,,,
1345,09/23/22,301,1,KBG,75,No,7,0.7378,0.2875,NA,NA,73.5,74.13994355,0.35996875,0.359,0.36,,,
1346,09/23/22,302,1,KBG,45,No,6,0.7553,0.2999,NA,NA,105.5,73.977601,0.22575,0.225,0.225,,,
1347,09/23/22,303,2,CBG,75,Yes,8,0.7962,0.3279,NA,NA,81,95.64752626,0.340427083,0.331,0.332,,,
1348,09/23/22,304,2,CBG,30,No,5,0.7116,0.2771,NA,NA,114.5,60.30301672,0.181927083,0.181,0.182,,,
1349,09/23/22,305,3,KBG,75,Yes,7,0.8179,0.3388,NA,NA,63,90.90356875,0.35328125,0.336,0.337,,,
1350,09/23/22,306,3,KBG,60,Yes,7,0.7764,0.3145,NA,NA,105,84.31590791,0.304895833,0.276,0.276,,,
1351,09/23/22,401,1,KBG,60,No,6,0.737,0.2987,NA,NA,107.5,75.09900407,0.2995,0.298,0.299,,,
1352,09/23/22,402,1,KBG,15,No,5,0.7166,0.2909,NA,NA,139,53.1408344,0.13984375,0.138,0.139,,,
1353,09/23/22,403,2,KBG,30,Yes,7,0.789,0.3316,NA,NA,133,85.74289286,0.160083333,0.158,0.158,,,
1354,09/23/22,404,2,CBG,60,Yes,7,0.7897,0.3378,NA,NA,72,90.39967633,0.292697917,0.275,0.276,,,
1355,09/23/22,405,3,CBG,60,No,8,0.8338,0.3581,NA,NA,68.5,97.27873068,0.284875,0.283,0.284,,,
1356,09/23/22,406,3,KBG,15,No,6,0.7464,0.3055,NA,NA,131.5,73.02716751,0.131864583,0.13,0.131,,,
1357,09/23/22,501,1,KBG,30,No,5,0.6429,0.254,NA,NA,158.5,46.03321582,0.164,0.163,0.163,,,
1358,09/23/22,502,1,CBG,75,No,9,0.8285,0.3457,NA,NA,54,96.03002847,0.372875,0.37,0.371,,,
1359,09/23/22,503,2,KBG,60,No,7,0.8223,0.351,NA,NA,60,89.55892642,0.3368125,0.334,0.334,,,
1360,09/23/22,504,2,KBG,15,No,6,0.748,0.3099,NA,NA,159,74.85770435,0.1350625,0.133,0.134,,,
1361,09/23/22,505,3,CBG,75,No,9,0.8646,0.3849,NA,NA,70,98.53213222,0.344645833,0.341,0.341,,,
1362,09/23/22,506,3,CBG,30,No,7,0.7993,0.3295,NA,NA,110,92.25674773,0.164479167,0.163,0.164,,,
1363,09/26/22,101,1,CBG,15,No,3,0.4627,0.1772,NA,NA,173,3.19894696,0.132989583,0.13,0.13,,,
1364,09/26/22,102,1,CBG,60,No,6,0.7154,0.2828,NA,NA,75.5,76.72349316,0.288010417,0.281,0.289,,,
1365,09/26/22,103,2,CBG,15,No,3,0.5,0.1851,NA,NA,150,16.33919047,0.136375,0.134,0.135,,,
1366,09/26/22,104,2,KBG,75,Yes,8,0.807,0.3366,0.692,0.868,70,91.82965746,0.342645833,0.322,0.323,,,
1367,09/26/22,105,3,CBG,15,No,4,0.703,0.2634,NA,NA,91,52.17635852,0.112802083,0.11,0.114,,,
1368,09/26/22,106,3,KBG,45,No,7,0.7835,0.3314,NA,NA,73.5,87.5876737,0.246833333,0.235,0.253,,,
1369,09/26/22,201,1,CBG,30,No,4,0.5295,0.204,NA,NA,119.5,16.81321848,0.176989583,0.173,0.176,,,
1370,09/26/22,202,1,CBG,45,No,6,0.7378,0.2843,NA,NA,78.5,87.09927657,0.2336875,0.229,0.235,,,
1371,09/26/22,203,2,KBG,45,No,7,0.7691,0.31,NA,NA,75.5,84.27462189,0.265291667,0.255,0.271,,,
1372,09/26/22,204,2,CBG,45,No,6,0.7666,0.3069,NA,NA,79.5,88.1552713,0.233114583,0.225,0.236,,,
1373,09/26/22,205,3,CBG,45,No,6,0.7081,0.2721,NA,NA,69.5,64.2945593,0.2435625,0.235,0.247,,,
1374,09/26/22,206,3,KBG,30,No,7,0.7532,0.3058,NA,NA,93,77.92485444,0.191375,0.182,0.195,,,
1375,09/26/22,301,1,KBG,75,No,7,0.7403,0.3026,NA,NA,72.5,73.24966293,0.34409375,0.336,0.347,,,
1376,09/26/22,302,1,KBG,45,Yes,6,0.7231,0.2834,0.671,0.805,103.5,74.63764202,0.222083333,0.219,0.219,,,
1377,09/26/22,303,2,CBG,75,No,8,0.8082,0.3401,NA,NA,88,94.5903567,0.340177083,0.334,0.342,,,
1378,09/26/22,304,2,CBG,30,No,5,0.6728,0.2627,NA,NA,135,58.42365823,0.182270833,0.181,0.183,,,
1379,09/26/22,305,3,KBG,75,No,8,0.7871,0.318,NA,NA,59,89.78776178,0.33990625,0.332,0.343,,,
1380,09/26/22,306,3,KBG,60,No,7,0.7725,0.3246,NA,NA,90.5,86.30638897,0.313770833,0.303,0.318,,,
1381,09/26/22,401,1,KBG,60,No,6,0.6929,0.2746,NA,NA,110,69.17828031,0.281166667,0.27,0.285,,,
1382,09/26/22,402,1,KBG,15,No,5,0.5826,0.2242,NA,NA,173,46.76790396,0.138989583,0.136,0.138,,,
1383,09/26/22,403,2,KBG,30,No,7,0.7841,0.3372,NA,NA,97,85.77514865,0.197958333,0.189,0.201,,,
1384,09/26/22,404,2,CBG,60,No,7,0.8325,0.3773,NA,NA,110.5,95.29660553,0.303385417,0.295,0.307,,,
1385,09/26/22,405,3,CBG,60,No,9,0.8348,0.37,NA,NA,66,97.51645723,0.277416667,0.27,0.281,,,
1386,09/26/22,406,3,KBG,15,No,6,0.7226,0.2968,NA,NA,168,71.05597735,0.131541667,0.129,0.131,,,
1387,09/26/22,501,1,KBG,30,Yes,5,0.6421,0.2479,0.657,0.747,184,49.79948926,0.174958333,0.162,0.162,,,
1388,09/26/22,502,1,CBG,75,No,9,0.816,0.3437,NA,NA,69,96.89061151,0.355572917,0.348,0.358,,,
1389,09/26/22,503,2,KBG,60,No,7,0.8069,0.3333,NA,NA,70.5,89.83573531,0.30675,0.295,0.313,,,
1390,09/26/22,504,2,KBG,15,No,6,0.7338,0.2994,NA,NA,142.5,73.09149834,0.133625,0.13,0.133,,,
1391,09/26/22,505,3,CBG,75,Yes,9,0.8613,0.3839,0.729,0.893,73.5,98.36829506,0.344395833,0.329,0.33,,,
1392,09/26/22,506,3,CBG,30,No,7,0.7936,0.3328,NA,NA,123,91.90477035,0.162958333,0.159,0.163,,,
1393,09/27/22,102,1,CBG,60,Yes,NA,NA,NA,0.671,0.806,89,NA,0.29178125,0.279,0.279,,,
1394,09/27/22,301,1,KBG,75,Yes,NA,NA,NA,0.645,0.794,75,NA,0.361083333,0.334,0.334,,,
1395,09/27/22,303,2,CBG,75,Yes,NA,NA,NA,0.709,0.89,100.5,NA,0.344291667,0.331,0.332,,,
1396,09/27/22,305,3,KBG,75,Yes,NA,NA,NA,0.681,0.873,72,NA,0.351802083,0.329,0.33,,,
1397,09/27/22,401,1,KBG,60,Yes,NA,NA,NA,0.653,0.827,104,NA,0.313645833,0.268,0.268,,,
1398,09/27/22,405,3,CBG,60,Yes,NA,NA,NA,0.7,0.893,72.5,NA,0.269458333,0.267,0.268,,,
1399,09/27/22,506,3,CBG,30,Yes,NA,NA,NA,0.688,0.866,131.5,NA,0.16053125,0.158,0.158,,,
1400,09/28/22,101,1,CBG,15,No,3,0.4144,0.1561,0.539,0.556,168,0.963996214,0.127604167,0.124,0.125,,,
1401,09/28/22,102,1,CBG,60,No,6,0.7285,0.2663,0.665,0.836,75,69.23148151,0.296010417,0.291,0.296,,,
1402,09/28/22,103,2,CBG,15,No,3,0.5315,0.2019,0.583,0.71,167,22.12068601,0.131708333,0.128,0.129,,,
1403,09/28/22,104,2,KBG,75,Yes,8,0.8083,0.3201,0.652,0.871,73.5,86.3539176,0.34646875,0.327,0.328,,,
1404,09/28/22,105,3,CBG,15,No,4,0.6467,0.256,0.674,0.844,111.5,48.0546249,0.105625,0.104,0.105,,,
1405,09/28/22,106,3,KBG,45,Yes,7,0.7825,0.3229,0.663,0.863,80,79.58199557,0.231854167,0.215,0.215,,,
1406,09/28/22,201,1,CBG,30,No,4,0.5724,0.2194,0.626,0.674,114,16.89581137,0.16559375,0.162,0.164,,,
1407,09/28/22,202,1,CBG,45,Yes,6,0.7898,0.3077,0.677,0.871,89.5,82.18312598,0.222447917,0.218,0.218,,,
1408,09/28/22,203,2,KBG,45,No,7,0.7818,0.3235,0.64,0.85,104,80.93715578,0.2344375,0.227,0.237,,,
1409,09/28/22,204,2,CBG,45,Yes,6,0.7792,0.3185,0.671,0.845,88.5,81.36542784,0.223604167,0.212,0.213,,,
1410,09/28/22,205,3,CBG,45,Yes,6,0.7075,0.2758,0.676,0.862,104,82.31422769,0.24253125,0.219,0.22,,,
1411,09/28/22,206,3,KBG,30,No,7,0.7495,0.2976,0.648,0.836,111,70.1516752,0.174760417,0.168,0.177,,,
1412,09/28/22,301,1,KBG,75,No,7,0.7818,0.3093,0.656,0.838,65.5,64.33334967,0.372625,0.366,0.374,,,
1413,09/28/22,302,1,KBG,45,No,7,0.754,0.2962,0.639,0.806,108,63.61458782,0.229104167,0.227,0.229,,,
1414,09/28/22,303,2,CBG,75,No,8,0.8274,0.3422,0.681,0.897,87,91.48063454,0.3480625,0.344,0.348,,,
1415,09/28/22,304,2,CBG,30,No,5,0.7005,0.2717,0.64,0.78,136,49.96833858,0.169708333,0.167,0.168,,,
1416,09/28/22,305,3,KBG,75,No,8,0.8207,0.3286,0.671,0.879,62,86.60312137,0.357989583,0.351,0.361,,,
1417,09/28/22,306,3,KBG,60,No,7,0.7785,0.3178,0.65,0.858,94,76.45415038,0.280427083,0.274,0.283,,,
1418,09/28/22,401,1,KBG,60,No,6,0.7284,0.2967,0.656,0.824,93,64.33273792,0.338052083,0.329,0.339,,,
1419,09/28/22,402,1,KBG,15,No,5,0.6066,0.232,0.62,0.805,142.5,48.56732509,0.134208333,0.131,0.131,,,
1420,09/28/22,403,2,KBG,30,No,7,0.7915,0.3344,0.661,0.868,106.5,80.5242956,0.172135417,0.165,0.173,,,
1421,09/28/22,404,2,CBG,60,Yes,7,0.8227,0.3418,0.66,0.854,103.5,83.76541839,0.2829375,0.279,0.279,,,
1422,09/28/22,405,3,CBG,60,Yes,9,0.8571,0.3766,0.694,0.897,66,95.87557608,0.278239583,0.268,0.268,,,
1423,09/28/22,406,3,KBG,15,No,6,0.7368,0.2912,0.637,0.831,155.5,61.84471132,0.12696875,0.124,0.124,,,
1424,09/28/22,501,1,KBG,30,No,5,0.6352,0.2555,0.634,0.773,173.5,38.68276814,0.18184375,0.179,0.179,,,
1425,09/28/22,502,1,CBG,75,Yes,9,0.8572,0.3748,0.678,0.89,93,93.13918686,0.34525,0.328,0.328,,,
1426,09/28/22,503,2,KBG,60,No,7,0.8191,0.3463,0.653,0.869,87,85.8285584,0.270197917,0.263,0.273,,,
1427,09/28/22,504,2,KBG,15,Yes,6,0.7325,0.2961,0.624,0.795,143,64.69825023,0.130770833,0.125,0.125,,,
1428,09/28/22,505,3,CBG,75,No,9,0.8897,0.3768,0.692,0.901,59,98.06429816,0.340145833,0.336,0.34,,,
1429,09/28/22,506,3,CBG,30,Yes,7,0.8058,0.3326,0.665,0.869,118.5,84.76435374,0.163354167,0.158,0.159,,,
1430,09/29/22,105,3,CBG,15,Yes,NA,NA,NA,0.687,0.833,123.5,NA,NA,NA,0.103,,,
1431,09/29/22,201,1,CBG,30,Yes,NA,NA,NA,0.669,0.723,165.5,NA,NA,NA,0.159,,,
1432,09/29/22,306,3,KBG,60,Yes,NA,NA,NA,0.662,0.846,94,NA,0.308239583,0.27,0.272,,,
1433,09/29/22,403,2,KBG,30,Yes,NA,NA,NA,0.678,0.854,139,NA,0.165072917,0.162,0.162,,,
1434,09/29/22,503,2,KBG,60,Yes,NA,NA,NA,0.678,0.87,97.5,NA,0.265510417,0.258,0.261,,,
1435,09/29/22,505,3,CBG,75,Yes,NA,NA,NA,0.702,0.892,81,NA,0.343583333,0.333,0.333,,,
1436,09/30/22,101,1,CBG,15,No,3,0.4075,0.1485,NA,NA,149,0.608383099,NA,NA,NA,,,
1437,09/30/22,102,1,CBG,60,No,6,0.6884,0.2535,NA,NA,88.5,64.26061426,NA,NA,NA,,,
1438,09/30/22,103,2,CBG,15,No,3,0.598,0.223,NA,NA,142.5,7.177350875,NA,NA,0.127,,,
1439,09/30/22,104,2,KBG,75,Yes,8,0.7578,0.2907,0.697,0.834,66.5,85.44889248,NA,NA,0.326,,,
1440,09/30/22,105,3,CBG,15,No,4,0.6401,0.2289,NA,NA,107.5,27.00842509,0.107552083,0.107,0.107,,,
1441,09/30/22,106,3,KBG,45,No,7,0.754,0.3028,NA,NA,84.5,80.30408727,0.2384375,0.23,0.243,,,
1442,09/30/22,201,1,CBG,30,No,4,0.4993,0.1512,NA,NA,107.5,10.50276277,0.172489583,0.169,0.17,,,
1443,09/30/22,202,1,CBG,45,No,6,0.7331,0.2748,NA,NA,79.5,57.75638746,0.221697917,0.218,0.224,,,
1444,09/30/22,203,2,KBG,45,Yes,7,0.7197,0.2783,0.688,0.817,96,71.44724562,0.217364583,0.204,0.205,,,
1445,09/30/22,204,2,CBG,45,Yes,6,0.6802,0.2524,0.71,0.807,81.5,80.23329833,0.231010417,0.22,0.22,,,
1446,09/30/22,205,3,CBG,45,No,6,0.7261,0.2711,NA,NA,94,78.84114128,0.2416875,0.235,0.245,,,
1447,09/30/22,206,3,KBG,30,Yes,7,0.7005,0.2692,0.669,0.797,119.5,63.73889773,0.1593125,0.155,0.155,,,
1448,09/30/22,301,1,KBG,75,No,7,0.702,0.2618,NA,NA,83,63.93663128,0.3464375,0.339,0.349,,,
1449,09/30/22,302,1,KBG,45,Yes,7,0.721,0.2737,0.685,0.807,110,63.79289142,NA,NA,0.217,,,
1450,09/30/22,303,2,CBG,75,Yes,8,0.7492,0.293,0.719,0.838,86.5,90.64288776,NA,NA,NA,,,
1451,09/30/22,304,2,CBG,30,Yes,5,0.6497,0.2422,0.676,0.691,147.5,37.87821563,0.17621875,0.161,0.162,,,
1452,09/30/22,305,3,KBG,75,Yes,8,0.7887,0.3158,0.689,0.856,69,84.46871971,0.352208333,0.331,0.331,,,
1453,09/30/22,306,3,KBG,60,Yes,7,0.743,0.287,0.676,0.827,103,76.22174186,0.353083333,0.327,0.329,,,
1454,09/30/22,401,1,KBG,60,No,6,0.7058,0.2749,NA,NA,125.5,56.17766822,0.303322917,0.294,0.307,,,
1455,09/30/22,402,1,KBG,15,No,5,0.6646,0.2588,NA,NA,170.5,33.85954064,0.132885417,0.131,0.131,,,
1456,09/30/22,403,2,KBG,30,No,7,0.7558,0.301,NA,NA,105.5,79.97657284,0.173364583,0.168,0.172,,,
1457,09/30/22,404,2,CBG,60,No,7,0.7615,0.3103,NA,NA,86.5,81.32108309,0.28321875,0.28,0.284,,,
1458,09/30/22,405,3,CBG,60,No,9,0.8049,0.329,NA,NA,75,94.63983875,0.279947917,0.274,0.282,,,
1459,09/30/22,406,3,KBG,15,No,6,0.7077,0.28,NA,NA,154.5,55.2668593,0.125916667,0.124,0.125,,,
1460,09/30/22,501,1,KBG,30,No,5,0.6007,0.2291,NA,NA,176.5,32.18420002,0.17359375,0.171,0.173,,,
1461,09/30/22,502,1,CBG,75,No,9,0.8007,0.3247,NA,NA,68.5,93.36852273,0.341729167,0.335,0.344,,,
1462,09/30/22,503,2,KBG,60,Yes,7,0.7794,0.3198,0.705,0.854,88,82.48065782,0.315760417,0.274,0.276,,,
1463,09/30/22,504,2,KBG,15,No,6,0.7182,0.2864,NA,NA,141.5,61.26649851,0.134572917,0.133,0.133,,,
1464,09/30/22,505,3,CBG,75,No,9,0.8476,0.3642,NA,NA,68,98.08046776,0.347604167,0.341,0.35,,,
1465,09/30/22,506,3,CBG,30,No,7,0.7692,0.3018,NA,NA,98,81.92872931,0.168447917,0.167,0.168,,,
